user;id;date;text
anggabeststars;1,57E+18;14/09/2022 20.29;"Stress persetan mikiri MBKM soal magang di instansi negara, apakah dapat uang saku apa tidak ?
Kalau tidak dapat yah gila sangat pakai uang pribadi apalagi dapat tempat magang jauh pula ke kost an dan kampus. Sungguh anjing banget"
BisyrulAhmad;1,57E+18;14/09/2022 00.20;"@PPKIYOWO @Lerougestvelvet @worksfess B*mn emg gitu, kecuali program mbkm yg kerja sama dgn kampus, rata² dikasih 75-100rb/hari.

Gw jg ga dikasih gaji, uang makan dan transport (padahal lokasi magang nya jauh) kadang Karyawannya baik sih gw ditraktir makan, kdng jg ada sample makanan buat kru pesawat dikasih ke gw"
carnationism;1,57E+18;13/09/2022 16.40;ortu keduanya pns tapi gaji pas pasan dan kena ukt tertinggi, mesti nyari beasiswa non pemerintah atau ikut kegiatan mbkm biar dapet uang tambahan buat tabungan untuk penelitian TA wkwkwk
goyangshopee3;1,57E+18;12/09/2022 13.34;@montnotmoon terharuuu terimakasih, ni nnti klo mentor km bacaa apakah bkalan penasaran dengan paras ku yg cantik? yha moga aja cpt di acc laporannnya dan uang sakunya cpt cair yah, mbkm jaya jaya jaya
SushiRoll14045;1,57E+18;11/09/2022 22.25;@academybinar @Askrlfess konsultasi dong min, uang kuota MBKM batch 2 kok masi juga ya belum dikirim? trus denger2 mau dipakaein pajak segala, padahal mitra lain gaada loh, masa uang seupil gitu mau dikasi pajak juga
Pingpbr;1,57E+18;11/09/2022 12.07;"@sbyfess Aku anak bidikmisi dipotong nder 
Aku dulu ikut program MBKM kampus mengajar 3, nanti uang sakunya dipotong uang beasiswa e 700.000
Jadi sisa 500.000 per bulan"
22riff;1,57E+18;08/09/2022 23.28;Ini Knp Uang Saku #MBKM  Harus Di Kembalikan
howlydei;1,57E+18;04/09/2022 19.01;"SEULGI SOLO COMING AAAAAAAAAAAAAAAAAA

tolong @Kemdikbud_RI, uang mbkm cepetan turun ????"
privateoneny;1,57E+18;03/09/2022 15.08;Ini uang saku mbkm ga dinaikin juga 500rb kah ????
chubaakeju;1,57E+18;03/09/2022 11.01;"MBKM digencarkan dalam rangka membentuk generasi yang berorientasi materi, menghasilkan banyak uang, sehingga menambah pemasukan untuk negara. Live Muslimah Bicara 
#KapitalismeBiangMasalah   
#PendidikanMuliadenganIslam"
tanyakanrl;1,57E+18;02/09/2022 02.10;?? Ada yg tau ga magang iss mbkm tuh apa ? Biayanya dapet uang saku gak ya
symerewraith;1,57E+18;01/09/2022 23.12;Yey uang mbkm cair tpi mau ditabung ajh
theycallmeyj;1,57E+18;01/09/2022 16.18;@ubsansfess di program mbkm nya dapet uang saku gak nder? kalo iya berarti emang di stop dulu uang biaya hidup dr kipk nya ntar kalo udah selesai program mbkm nya baru dapet lagi, setahuku begitu ya
lemkoala;1,57E+18;01/09/2022 14.53;ada mbkm ke panti asuhan sama panti jompo, tapi beda kota, transport sama uang saku ditanggung, ikut jangan?
komunikasi_uaj;1,56E+18;31/08/2022 22.58;"Syarat mendaftar seperti tertera pada poster dengan menghubungi CP yang tertera di poster. 

?Benefits:
• Diklaim sebagai magang MBKM sehingga mendapatkan uang saku.
• Konversi MK 20 SKS. https://t.co/OZORqZelrm"
tongsengbadak;1,56E+18;30/08/2022 12.59;UANG MBKM TERMIN 2 KAPAN CAIRNYA WOY
tashatrrr;1,56E+18;27/08/2022 23.27;@kidelard knapa yah? bukannya kita mentri pendidikan? jangan lalai dong, gimana nih peserta mbkm batch 2 masih ada yang belum dapat uang saki
feingurls;1,56E+18;25/08/2022 22.03;"@collegemenfess mbkm :
- durasi 4-6bulan biasanya
- dapet uang jajan
- bisa konversi 20sks

magang reguler kampus :
- biasanya 1-3bulan
- ngga dpt uang jajan (tergantung company)
- ngga konversi sks, tapi ngelengkapin syarat matkul pkl aja"
Sisi_gelap_Univ;1,56E+18;25/08/2022 19.35;Awal dari cerita beliau menyampaikan kekesalan thd mhs yg mengeluh kepada jurusan bahwa uang untuk program mbkm susah cair. Beliau sudah menyampaikan bahwa keseluruhan uang di pegang fakultas kalau pengen ngeluh ya ngeluh ke fakultas begitu tutur beliau. Ternyata hal-
rauwrus;1,56E+18;10/08/2022 11.51;@collegemenfess aku mkir, magang paling enak tuh just mgang mbkm klo sedom. krn dpet uang saku+jaraknya deket. klo jrknya jauh y gbisa uang saku krn kepake buat biaya hidup d tmpat magang kdang smpe miskin bner bner miskin buat aktivitas magangnya.
Bramastaan_;1,56E+18;07/08/2022 23.14;@storyofecy iya,bisa dibilang gitu,awalnya udh offering di web mbkm 500 mhs tiba2 informasi selanjutnya cuma diterima 100 atau yang dapat uang saku hanya 100 tapi sisanya ga dapet,cek aja di hashtagnya udh ada kasus serupa
zucowi;1,56E+18;06/08/2022 15.48;@AmanillahH Tempat gw selalu open magang di luar mbkm tp konsekuensinya gabisa convert sks sm uang saku kecil.
SushiRoll14045;1,56E+18;04/08/2022 12.57;@academybinar uang kuota mbkm batch 2 kapan dikirim min?
SushiRoll14045;1,56E+18;04/08/2022 12.53;uang kuota @academybinar buat peserta MBKM mana nih? uang selama 5 bulan masi belum dikirimin juga sampe sekarang :( @KampusMerdekaRI @Itjen_Kemdikbud @alamandas @DPR_RI
gsjshydhh;1,55E+18;02/08/2022 21.34;niat apply MSIB soale onok uang saku, eh magang msib/mbkm iki takiro konversi sks berarti gausa kuliah soale wes dikonversi 20 sks, ternyata yo sek kuliah fak.. semester 7 auto banting tulang. isuk magang, bengi kuliah, weekend skripsian :)) lalu sama ayang kapan...
dlwlmna;1,55E+18;02/08/2022 09.55;"@akubukanvania - prosesnya lama, kesempatan dapat jg gak banyak
- uang saku kadang gak cair
- magang bisa di luar mbkm"
widya_cahyani;1,55E+18;01/08/2022 15.41;@mrndmeyraa Pls cpt pulang makanya sblm uang mbkm gw abis total????
Ani_0660;1,55E+18;28/07/2022 23.01;"Mahasiswa disibukkan dengan padatnya aktifitas di kampus terkait kurikulum pendidikan MBKM..ada indikasi upaya menjadikan intelektual muda sebagai robot pencetak uang..
https://t.co/58puLiutiS"
anndinji;1,55E+18;25/07/2022 11.45;@collegemenfess Mbkm itu program kemdikbud kayak magang, kampus mengajar, studi independen, etc. Kl ikut itu bisa dpt konversi up to 20 sks, uang saku, sm subsidi ukt.
dihsiapaaku;1,55E+18;23/07/2022 09.13;Mendingan mbkm terus dapet uang
AwaliyaRibcha;1,55E+18;20/07/2022 10.58;@CochoMach @anotherlizzz Bahkan kalo mbkm nih bisa dapet uang saku, tergantung perusahaannya sih soalnya kalo kampus zakat itu no fee alias sukarela??
lanaable;1,55E+18;18/07/2022 00.54;@um_fess Bisaa, tapi jangan berharap dikurangin banyak ya nder. Semester depan coba ikut kegiatan mbkm, dapet uang buat bayar UKT 2.4 jt
daeleactivities;1,55E+18;17/07/2022 15.58;@collegemenfess Magang wkwkw. Soalnya aku pernah join mbkm magang asik punya relasi baru bisa ngerasain suasana dan pengalaman kerja selama satu semester dapet uang wkwkw, tapi lumayan degdegan ujiannya seperti sidang
gunandgerms;1,55E+18;17/07/2022 00.05;"@itsrarasprivacy @JSC_NCT @collegemenfess Bantu jawab.
Magang mbkm:
+ pasti dapet uang saku+transport, jaminan konversi SKS dan monitoring dari prodi, mitra udh diseleksi dulu, snk jelas, tiap hari isi logbook di web, ada mentor.
- suka telat pencairan dananya, udh pasti disuruh buat laporan akhir"
hipeerium;1,55E+18;15/07/2022 20.39;@UNSfess_ A sihh tapi ya konsekuensinya kamu bayar ukt lagi dan uang saku bulanan dari mbkm juga bisa telat bgt
jaeminczenie;1,55E+18;15/07/2022 16.39;@collegemenfess aku magang mbkm pemerintah gadapet uang saku ya nder
kyumnini;1,55E+18;15/07/2022 00.59;kepo, uang saku magang mbkm berapa dah?
undipmenfess;1,55E+18;13/07/2022 22.06;-dips! yg ikut mbkm batch 1 dan 2. itu uang sakunya brp ya kalo bole tauuuu? trimss
txtdariIrwanda;1,55E+18;11/07/2022 16.36;"Penyesalan terbesarku smt ini adalah ambil magang MBKM
- Uang saku lebih dikit
- Lingkungan ga enak + jauh
- Uang saku telat (termin kedua belum cair)
- Kemungkinan gabisa konversi

Positifnya:
- Pengalaman (portfolio)

Perasaan dihancurin mulu ekspetasiku"
szxmala;1,55E+18;10/07/2022 05.20;No offense but keterima MBKM Magang Kampus Merdeka Batch 3 tahun 2022 di company yang bisa wfh tapi dapet tambahan uang saku actually sucks.
szxmala;1,55E+18;09/07/2022 10.04;Fix gak lanjut di kantor lama mau daftar mbkm lagi tapi kok takut gak ada tambahan uang saku yaa
butmeeeis;1,54E+18;05/07/2022 16.28;@kaepssong @aruu_mia_ryma @collegemenfess di prodi aku yg mbkm 6 bulan dikasi uang saku nder
caeciliaar;1,54E+18;04/07/2022 17.06;@collegemenfess Ikut lomba, ikut ukm yang menghasilkan uang (bisa protokoler, padus, dll), ikut program mbkm/?, ikut beasiswa, ikut proyekan sama dosen, freelance (bisa ngajar, wo, dll)
leryjoo;1,54E+18;01/07/2022 17.59;@Fangurlsaddct Ikut aja mbkm mayan uang sakunya
silvianurrahmaw;1,54E+18;30/06/2022 11.48;Tahun ini gak qurban daging, tapi qurban uang saku mbkm. https://t.co/h409JUPivF
proximuke;1,54E+18;28/06/2022 21.42;@paansiih_ setau akuu kalo magang tiket pesawat/transport gitu ga ditanggung dehh :((( cuma dapet uang saku ajaa. kecuali program mbkm yang lain kaya km, kkn, etc.
minhofpok;1,54E+18;21/06/2022 21.44;pengen bikin bri biar dapet uang saku pas mbkm, BAH gua keterima aja blm tentu
smftundip;1,54E+18;20/06/2022 16.15;"Forum ini mengangkat isu Kuliah Offline, Merdeka Belajar Kampus Merdeka (MBKM), Uang Kuliah Tunggal (UKT), dan International Undergraduate Program (IUP) di Fakultas Teknik.
.
Jangan lupa tetap menjaga protokol kesehatan dan jaga kondisi badan juga teman-teman!
."
smftundip;1,54E+18;19/06/2022 21.38;"Forum ini mengangkat isu Kuliah Offline, Merdeka Belajar Kampus Merdeka (MBKM), Uang Kuliah Tunggal (UKT), dan International Undergraduate Program (IUP) di Fakultas Teknik.
.
Jangan lupa tetap menjaga protokol kesehatan dan jaga kondisi badan juga teman-teman!
."
terketahui;1,54E+18;10/06/2022 17.40;lagian pokjanya aja beda kenapa program mbkm yang diseret. toh iisma awardees jg banyak bgt yang ngeluarin uang pribadi di sana. tapi ya namanya jg orang. ngejudge luarnya aja??
kuikafein;1,53E+18;08/06/2022 21.27;ayo banyak lagi ayo. masa dari dulu ga berubah sama sekali?? keinget waktu magang, anak pmmb udh dikasihkan uang sakunya sementara anak mbkm harus nunggu 3 bulan baru uang saku bulan pertama keluar.
doni_firmans;1,53E+18;08/06/2022 20.32;Tapi dibalik itu semua yang saya rasakan sebagai alumni MBKM (Kampus mengajar, MSIB) manajemennya masih jelek khususnya dalam hal pencairan uang saku. Heran sih, masa sejak angkatan 1-3 belum juga teratasi masalah ini
smilingraiinn;1,53E+18;06/06/2022 10.03;@bybliyobi @BPPMEQuilibrium Gak sih mas, aku selama magang mbkm, ga dapet uang saku atau gaji, bahkan beban tugas sama kayak pegawai, apalagi saat ada salah satu tim yang sakit atau izin, jadi malah kerjain bagian tim yang sakit hiks.
BlackSpyder_man;1,53E+18;05/06/2022 19.00;@BPPMEQuilibrium Pengalaman tersendiri ikut program magang MBKM disalah satu bank, nggak ada tuh yang namanya uang saku ataupun uang makan sekaligus
maskoeki;1,53E+18;05/06/2022 18.22;masih bersyukur gw mbkm tuh justru dapet banyak ilmu, uang saku udah beres semua*, team dan temen-temen di sana juga baik dan suportif
isnainanda_;1,53E+18;05/06/2022 16.45;@BPPMEQuilibrium Saya peserta mbkm dan menurut saya kekurangannya hanya telat cairnya uang saku, untuk masalah beban kerja saya sangat fleksibel dan mentornya pun juga baik baik
udubakwan;1,53E+18;05/06/2022 14.09;@BPPMEQuilibrium Aku peserta magang batch 2 ini tapi mitraku baik sih beban kerjanya ringan bgt dan enjoy kerjanya. Untuk kekurangan Mbkm cuma di masalah uang saku yg sering molorrr ajaa sih sejauh ini.
lintrover;1,53E+18;03/06/2022 18.27;@collegemenfess Ini program baru mbkm ya? Di kampus gue juga kayak gini, tapi ada pilihan kalo mau di sekolah (bukan desa) cukup 4 bulan dgn uang saku 500ribu wkwkkw lumayann
vaniIasundae;1,53E+18;15/05/2022 10.05;"@rotibakarseo samaa pls, kayak walaupun dapet beasiswa tapi uang saku/uang cadangannya aja gak punya.
yg program2 mbkm lain aja cairnya bisa ngaret bgt, ini kalo sampe di negara orang trs ga pegang duit ntar mau makan apaa"
agnesdwis_;1,52E+18;09/05/2022 20.29;@unnesmenfess beda, unnes giat/lantip itu program dari MBKM unnes sendiri. Meskipun sama-sama disebut MBKM dan rekognisi ke maks 20 sks, kalau MBKM dari kemendikbud ada uang saku dan potongan UKT (u/ bbrp program)
aldii81_;1,52E+18;21/04/2022 15.47;kebahagian gua sekarang adalah cairnya uang magang MBKM hahaha
knalanyuk;1,51E+18;10/04/2022 23.11;@/mbkm plis aku butuh uang , segera cairkan
nonntft;1,51E+18;05/04/2022 18.57;@heitspij kak mjb, kl mbkm dapet uang sakunya perbulan yaa?
capingcantik;1,51E+18;05/04/2022 11.03;kirain uang saku cuma 5 bulan karena mbkm nya cuma 5 bulan, trnyata masih dapet?????? thanks to lpdp dan mas menteri pendidikan. masio gak full tpi lumayan pol https://t.co/l38nSXivdf
JihyosHusband_;1,51E+18;02/04/2022 10.18;"Ya namanya juga korban media. Ga tau aja masyarakat kalo:
1. Program MBKM Kemendikbud ngasih uang saku mahasiswa bisa sampe 1,2 Jt/Bulan
2. Pengadaan bantuan pengadaan alat di desa2.
3. Dana Desa sekitar 1M buat bangun desa."
glosseagull;1,51E+18;26/03/2022 20.55;mohon segera cairkan uang saku sebelum sy obrak-abrik hati jeon jungkook @ mbkm
shidqins;1,51E+18;25/03/2022 11.10;@collegemenfess kalo tes2 kaya tes bahasa inggrisnya bayar sendiri, nah pas udah diterimanya trus belajar kesananya dibayarin mbkm, tapi ada beberapa yang emang harus kita siap uang sendiri/pengajuan ke univ asal karna kan kebijakan tiap univ tujuan beda2
caviarlele;1,51E+18;24/03/2022 13.54;@ditjendikti pak yg ikut MBKM smt ini khususnya yg pertukaran pelajar. Apa smt ini ngga dapet insentif uang saku lagi ya kayak smt kemaren?
mcitraningrum;1,50E+18;14/03/2022 21.18;"Kami nggak tahu nominal uang saku/kompensasi magang MBKM ini. Itu haknya mahasiswa.

Kantor juga memberikan kompensasi sesuai kebijakan internal, karena internship di @IESR itu memang berbayar."
CAINOSURE;1,50E+18;14/03/2022 20.09;@wiIcoxon Tp kalo misalnya ga make iming iming uang saku yakin. Asli pasti ga semua mahasiswa mau ikut program mbkm kecuali program 'magang' dari kampus itu sendiri. Karena ga semua yang ikut program itu karena emang pengen punya pengalaman magang aja.
saltysaram;1,50E+18;06/03/2022 21.45;@eeerms Gapapa tetep semangat donggg, mbkm lain malah dapet uang saku, kknt enggak???? yang ada malah buntunggg banyak pengeluaran wkwk
bintangalv;1,50E+18;26/02/2022 18.06;"@karirfess Wait"" Bukannya magang mbkm juga dikasih pesangon sm dikti ya nder? Apalagi klo wfo kurleb temenku kmrn dapet 3-4 jt an per bulan. Trus kmu di instansi itu jg dikasih uang bensin pula
Klo aku si gass lah"
EleviaSavitri;1,50E+18;26/02/2022 13.18;@worksfess Program mbkm kemendikbud, yg katanya bakal dapat keadilan di dunia kerja untuk mahasiswa yang magang. Gw ikutan skrng mbkm magang 6 bulan wfo di instansi pemerintahan, gak ada gaji, dapat uang bantuan aja untuk ganti bensin selama 6 bulan sebesar 1jt itupun hrs menyertakan bukti
ditjendikti;1,50E+18;21/02/2022 09.21;@annisarafila Halo #InsanDikti , Mahasiswa yang mengikuti program Studi Independen MBKM bisa mendapatkan uang saku sesuai dengan kesepakatan antara mitra dengan mahasiswa. Terima kasih
127tigernroses;1,49E+18;18/02/2022 17.08;@collegemenfess 9/10 si, selama covid temen² aku dapet keringanan ukt gitu (cicilan/potongan), terus kalo mahasiswa nya aktif misal lomba/mbkm/pmmb/kmmi, dll terfasilitasi banget, terus buat vokasi tu skrg ada uang pangkal, tapi rehab bangunan nya nyata jadi ga nyesel bayar walau online
seokjeenie;1,49E+18;16/02/2022 21.22;sebenernya pengen lanjut sih tapi smt 6 ini sibuk banget dibudak mbkm sama prodes:(( kali aja ada yg mau bantu promosiin kalo ada open po gitu boleh aja sihh ntar aku yg urusin uang keluar masuk gitu
xrosesareblue;1,49E+18;14/02/2022 00.40;Ok besok mo nanya dosen mbkm. Masalahnya tu, semua korban punya bukti klo Simon minjem uang, janji ngembaliin, tapi dikembaliin pake cek palsu. Itu bisa dipidanain ga sih astagaaa
goesramadhan;1,49E+18;10/02/2022 16.15;@KemenkesRI @Kemdikbud_RI @ISMKI_Indonesia Dibuat program MBKM aja, sekalian 6 bulan, dikonversi 20 sks, dikasih uang saku dr kemdikbud
hantu_Annebelle;1,49E+18;07/02/2022 21.40;@Askrlfess Asal bisa produktip, tapi saran sih ikut ikut aja nambah pengalaman, atau sabi ikut MBKM nder disamping dapet uang kamu jg dapet ilmu
AdvConquerors;1,49E+18;03/02/2022 11.43;"Dana KKN kapan anda turun? 
Uang MBKM saya sudah habis"
nnondiz;1,49E+18;02/02/2022 00.35;Ini gada mbkm yg ngasih uang saku 20 juta gitu kah?
y_zf0x;1,49E+18;01/02/2022 15.03;@collegemenfess gaboleh, dianggap mengundurkan diri trs harus balikin uang saku jg. aku ikut mbkm sisa skripsi
azvyae;1,49E+18;31/01/2022 09.56;"@collegemenfess Sebenernya kalau sistem konversi sks itu tergantung kampusnya nder. Di kampusku diconvert full 20sks wkwk termasuk praktikumnya, artinya itu harus balik ke kebijakan kampus.

Yg general dari MBKM tu masalahnya ya manajemen pencairan uang sakunya yang ga konsisten"
finansialbebas;1,49E+18;27/01/2022 08.31;suka kesel ama prodi yang mempersulit untuk ambil mbkm. Yang bayar uang kuliah kan gua ya anj.
gT___T;1,49E+18;26/01/2022 12.24;"@collegemenfess Kalau batch 1 perhitungannya begini. Misalnya uang bidikmisi 1.2 juta. Terus uang saku MBKM mu 3juta. Nah nanti uang saku magang mu dpt 1.8 juta

Jadi total semua uang saku MBKM."
injeolmii____;1,49E+18;26/01/2022 00.19;"Mahasiswa yg ikut magang MBKM uang saku telat ae wes ngomel"", apalagi ini d kurung, d suruh kerja, ga d gaji lagi"
leviackerzman;1,49E+18;24/01/2022 11.08;@ubsansfess dapet uang saku gituu aku nonton yt pengalaman orang yg magang mbkm, tapi katanya sering telat dan bahkan ada yang udah selesai programnya baru dibayar setengah
ubsansfess;1,49E+18;24/01/2022 10.59;braw! guys magang mbkm dapet uwang bulanan ga ya? aku bingung kalo kalo engga, soalnya harus cari penginapan dan uang makan sendiri
ditjendikti;1,49E+18;24/01/2022 09.02;@naviellawin Halo #InsanDikti , Mahasiswa yang mengikuti program MSIB MBKM bisa mendapatkan uang saku sesuai dengan kesepakatan antara mitra dengan mahasiswa.
svemeluv;1,48E+18;21/01/2022 13.48;@convomf awal2 pandemi ga dapet, tp pas ikut mbkm dapet uang jajan mayan dari ortu sm kampus hehe??
ndettttttt;1,48E+18;20/01/2022 11.07;lah studi independen mbkm juga dikasih uang saku ternyata?
ditjendikti;1,48E+18;20/01/2022 09.14;@melodyputri21 Halo #InsanDikti, Mahasiswa yang mengikuti program Studi Independen MBKM bisa mendapatkan untuk uang saku sesuai dengan kesepakatan antara mitra dengan mahasiswa.
ditjendikti;1,48E+18;18/01/2022 09.02;@akbarpamungka20 Halo #InsanDikti , status pencairan uang saku dapat dicek melalui dashboard akun MBKM masing-masing mahasiswa.
taegiwho;1,48E+18;17/01/2022 03.08;@collegemenfess Kalo magang ke luar kota udah pasti harus mau nombok dulu sih nder. Jangan karena mbkm ada uang saku terus kamu ngerasa aman, karna pasti di lapangan gaakan sesimple itu.
kwisatzon;1,48E+18;16/01/2022 15.25;"@torabika_ @collegemenfess jangan normalisasi magang gk dibayar ???? trims...
 lagian juga uang saku mbkm udah diatur di UU"
meluckygurl;1,48E+18;15/01/2022 19.02;sebenernya aku ada uang hasil ikut program mbkm, tp dipinjem ayah untuk kebutuhan lain dan aku sebenernya ikhlas sih ga dibalikin juga, tp aku butuh laptop banget :(
EM_UBOfficial;1,48E+18;15/01/2022 13.41;"[Magang Merdeka: Seperti Dendam Uang Saku Harus Dibayar dengan Tuntas]

Program Merdeka Belajar Kampus Merdeka (MBKM) yg diglorifikasi secara berlebihan menyimpan berbagai kepahitan yang menyakitkan. Kepahitan itu menimpa mahasiswa magang yang mengikuti program MSIB. https://t.co/N8QhZ1v8Bd"
ditjendikti;1,48E+18;14/01/2022 08.52;@mengangkasa_ Halo #InsanDikti , Mahasiswa yang mengikuti program Studi Independen MBKM akan mendapatkan uang saku sesuai dengan kesepakatan antara mitra dengan mahasiswa.
